run_id,controller,scenario,metric,value,higher_is_better
seed_102,FLC,parameter_randomization_drills,max_freq_deviation_hz,1.1584739685058594,False
seed_102,FLC,parameter_randomization_drills,max_rocof_hz_s,8.55045318603515,False
seed_102,FLC,parameter_randomization_drills,overshoot_pct,1.9876298034497992,False
seed_102,FLC,parameter_randomization_drills,reversal_count,0.0,False
seed_102,FLC,parameter_randomization_drills,rmse_error,625.793145591278,False
seed_102,FLC,parameter_randomization_drills,safety_margin_min,-0.1584739685058593,True
seed_102,FLC,parameter_randomization_drills,saturation_events,0.0,False
seed_102,FLC,parameter_randomization_drills,settling_time_s,,False
seed_102,FLC,parameter_randomization_drills,spectral_error_power,0.0,False
seed_102,FLC,parameter_randomization_drills,stability_flag,1.0,True
seed_102,FLC,parameter_randomization_drills,time_above_temp_limit_s,0.0,False
seed_102,FLC,parameter_randomization_drills,time_in_saturation_s,0.0,False
seed_102,FLC,parameter_randomization_drills,time_out_of_band_s,0.02,False
seed_102,FLC,parameter_randomization_drills,total_time_unsafe_s,0.02,False
seed_102,FLC,parameter_randomization_drills,worst_tail_abs_err,1298.3362320665797,False
seed_102,FLC,prbs_excitation_probe,abs_err_p50,256.0479837663101,False
seed_102,FLC,prbs_excitation_probe,abs_err_p90,965.0207642440682,False
seed_102,FLC,prbs_excitation_probe,abs_err_p95,1026.4395848308482,False
seed_102,FLC,prbs_excitation_probe,arrhenius_exposure,5.2817569401054996e-14,False
seed_102,FLC,prbs_excitation_probe,bandwidth_proxy_hz,,True
seed_102,FLC,prbs_excitation_probe,coherence_lowmid,,True
seed_102,FLC,prbs_excitation_probe,cvar_abs_err,1093.7367182580138,False
seed_102,FLC,prbs_excitation_probe,effort_l1,0.3294813009940046,False
seed_102,FLC,prbs_excitation_probe,effort_l2,0.266628187680225,False
seed_102,FLC,prbs_excitation_probe,glfi,0.8564128090066171,True
seed_102,FLC,prbs_excitation_probe,iae_abs_err,197.4818534031984,False
seed_102,FLC,prbs_excitation_probe,itae_abs_err,67.34284313800993,False
seed_102,FLC,prbs_excitation_probe,jerk_l2,3.9873860094278055,False
seed_102,FLC,prbs_excitation_probe,log_decrement,-0.6012161786616222,False
seed_102,FLC,prbs_excitation_probe,max_delta_temp_over_limit_C,0.0,False
seed_102,FLC,prbs_excitation_probe,max_freq_deviation_hz,1.0036048889160156,False
seed_102,FLC,prbs_excitation_probe,max_rocof_hz_s,6.865501403808607,False
seed_102,FLC,prbs_excitation_probe,overshoot_pct,7.355399793105058,False
seed_102,FLC,prbs_excitation_probe,reversal_count,0.0,False
seed_102,FLC,prbs_excitation_probe,rmse_error,568.1366718237601,False
seed_102,FLC,prbs_excitation_probe,safety_margin_min,-0.0036048889160156,True
seed_102,FLC,prbs_excitation_probe,saturation_events,0.0,False
seed_102,FLC,prbs_excitation_probe,settling_time_s,,False
seed_102,FLC,prbs_excitation_probe,spectral_error_power,0.0,False
seed_102,FLC,prbs_excitation_probe,stability_flag,1.0,True
seed_102,FLC,prbs_excitation_probe,time_above_temp_limit_s,0.0,False
seed_102,FLC,prbs_excitation_probe,time_in_saturation_s,0.0,False
seed_102,FLC,prbs_excitation_probe,time_out_of_band_s,0.02,False
seed_102,FLC,prbs_excitation_probe,total_time_unsafe_s,0.02,False
seed_102,FLC,prbs_excitation_probe,worst_tail_abs_err,1093.7367182580138,False
seed_102,FLC,steady_state_efficiency_probe,abs_err_p50,321.1324150181945,False
seed_102,FLC,steady_state_efficiency_probe,abs_err_p90,1103.6638607993702,False
seed_102,FLC,steady_state_efficiency_probe,abs_err_p95,1206.1786341205566,False
seed_102,FLC,steady_state_efficiency_probe,arrhenius_exposure,4.6432850870115777e-14,False
seed_102,FLC,steady_state_efficiency_probe,bandwidth_proxy_hz,,True
seed_102,FLC,steady_state_efficiency_probe,coherence_lowmid,,True
