controller,scenario,metric,higher_is_better,value,value_std,n,run_id
RL,steady_state_efficiency_probe,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,reversal_count,False,0.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,rmse_error,False,500.9015493636769,0.0,3,multi_seed
RL,steady_state_efficiency_probe,safety_margin_min,True,-0.0012893676757812,0.0,3,multi_seed
RL,steady_state_efficiency_probe,saturation_events,False,0.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,settling_time_s,False,,,0,multi_seed
RL,steady_state_efficiency_probe,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,stability_flag,True,1.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,steady_state_efficiency_probe,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,steady_state_efficiency_probe,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,steady_state_efficiency_probe,worst_tail_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,sudden_load_increase_5pct,abs_err_p50,False,400.6723487663966,0.0,3,multi_seed
RL,sudden_load_increase_5pct,abs_err_p90,False,780.9607975945672,0.0,3,multi_seed
RL,sudden_load_increase_5pct,abs_err_p95,False,850.4969657716382,0.0,3,multi_seed
RL,sudden_load_increase_5pct,arrhenius_exposure,False,4.643285087011578e-14,0.0,3,multi_seed
RL,sudden_load_increase_5pct,bandwidth_proxy_hz,True,,,0,multi_seed
RL,sudden_load_increase_5pct,coherence_lowmid,True,,,0,multi_seed
RL,sudden_load_increase_5pct,cvar_abs_err,False,928.5326970593578,0.0,3,multi_seed
RL,sudden_load_increase_5pct,effort_l1,False,0.3084189510345452,0.0,3,multi_seed
RL,sudden_load_increase_5pct,effort_l2,False,0.2813456485420252,0.0,3,multi_seed
RL,sudden_load_increase_5pct,glfi,True,0.8597501482763269,0.0,3,multi_seed
RL,sudden_load_increase_5pct,iae_abs_err,False,168.8327715049572,0.0,3,multi_seed
RL,sudden_load_increase_5pct,itae_abs_err,False,47.85748123111239,0.0,3,multi_seed
RL,sudden_load_increase_5pct,jerk_l2,False,48.02756902826106,0.0,3,multi_seed
RL,sudden_load_increase_5pct,log_decrement,False,,,0,multi_seed
RL,sudden_load_increase_5pct,max_delta_temp_over_limit_C,False,0.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,max_freq_deviation_hz,False,1.0012893676757812,0.0,3,multi_seed
RL,sudden_load_increase_5pct,max_rocof_hz_s,False,5.481910705566402,0.0,3,multi_seed
RL,sudden_load_increase_5pct,overshoot_pct,False,0.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,reversal_count,False,0.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,rmse_error,False,500.9015493636769,0.0,3,multi_seed
RL,sudden_load_increase_5pct,safety_margin_min,True,-0.0012893676757812,0.0,3,multi_seed
RL,sudden_load_increase_5pct,saturation_events,False,0.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,settling_time_s,False,,,0,multi_seed
RL,sudden_load_increase_5pct,spectral_error_power,False,0.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,stability_flag,True,1.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,time_above_temp_limit_s,False,0.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,time_in_saturation_s,False,0.0,0.0,3,multi_seed
RL,sudden_load_increase_5pct,time_out_of_band_s,False,0.02,0.0,3,multi_seed
RL,sudden_load_increase_5pct,total_time_unsafe_s,False,0.02,0.0,3,multi_seed
RL,sudden_load_increase_5pct,worst_tail_abs_err,False,928.5326970593578,0.0,3,multi_seed
